Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7BGZ27yeaKR5OZOIxyegZi,"57DlMWmbVIf2ssJ8QBpBau","Death By Glamour","UNDERTALE Soundtrack","Toby Fox",2015-09-15,134594,63,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.579,0.878,11,-10.093,0,0.0481,0.00865,0.885,0.0683,0.945,148.009,4
5sRQNFKwE9kgNleZgnCpgw,"4fSMtiyC6lF5BUO1tUMWMs","Local Forecast - Elevator","Disco Ultralounge","Kevin MacLeod",2014-12-25,189204,46,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.627,0.384,7,-19.31,0,0.0425,0.664,0.961,0.782,0.9,163.926,4
6TLbMoirJoWxO99XWV686G,"4fSMtiyC6lF5BUO1tUMWMs","Move Forward","Video Classica","Kevin MacLeod",2015-07-28,69250,44,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.725,0.839,3,-7.288,1,0.0457,0.859,0.889,0.124,0.936,110.99,4
3aVt0NTe5ADj2sK7ZnE360,"4fSMtiyC6lF5BUO1tUMWMs","Fluffing a Duck","Fluffing a Duck","Kevin MacLeod",2014-12-29,67314,49,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.952,0.227,2,-16.987,1,0.0845,0.869,0.448,0.0967,0.728,122.094,4
1T2gPxrh18lz9GMR821cvP,"4fSMtiyC6lF5BUO1tUMWMs","Sneaky Snitch","Sneaky Snitch","Kevin MacLeod",2014-12-27,136551,50,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.904,0.0699,2,-22.784,1,0.118,0.638,0.918,0.0986,0.4,87.037,4
3XtbtOMVVBooqbcGz8UErp,"4fSMtiyC6lF5BUO1tUMWMs,7mTcyvqv1GInWjOTVkz6h1","Monkeys Spinning Monkeys","Monkeys Spinning Monkeys","Kevin MacLeod,Kevin",2019-10-10,125000,50,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.932,0.212,7,-17.997,1,0.16,0.904,0.885,0.11,0.902,144.059,4
2UeMTAj1omK9Vh8UtiSyt9,"4fSMtiyC6lF5BUO1tUMWMs","Pixel Peeker Polka - faster","Polka! Polka! Polka!","Kevin MacLeod",2014-12-25,202004,40,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.839,0.191,0,-10.914,1,0.361,0.00152,0.000097,0.0543,0.941,145.041,4
6tMdpUXfT70TD6Eh3XfB1p,"0I6yADrmeyvw66g7yjkqIF","My Ordinary Life","My Ordinary Life","The Living Tombstone",2017-11-23,230894,79,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"fnaf",0.648,0.827,9,-4.78,0,0.042,0.00533,0.338,0.217,0.598,176.005,4
3QLFit3Sfx0U5TZt8frgo5,"03R6r9e5DPFzPQ0UJojAIn","Elevator Jam","Doors (Original Game Soundtrack)","LSPLASH",2022-08-10,39480,59,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.634,0.743,3,-8.38,0,0.0588,0.89,0.904,0.0907,0.976,145.968,4
046fmj4eQpd9CfqDftcfRh,"03R6r9e5DPFzPQ0UJojAIn","Guiding Light","Doors (Original Game Soundtrack)","LSPLASH",2022-08-10,79416,52,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.482,0.0218,5,-21.961,1,0.039,0.602,0.93,0.0867,0.364,74.054,4
1p5gzYf7zbCuB639GrPhAx,"03R6r9e5DPFzPQ0UJojAIn","Here I Come","Doors (Original Game Soundtrack)","LSPLASH",2022-08-10,112000,63,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.452,0.533,3,-12.035,1,0.0403,0.0105,0.971,0.358,0.0679,135.004,4
1PcoIjrmcM83CraPXB6UZE,"03R6r9e5DPFzPQ0UJojAIn","Dawn Of The Doors","Doors (Original Game Soundtrack)","LSPLASH",2022-08-10,234453,53,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"",0.411,0.0664,2,-20.349,1,0.0309,0.276,0.862,0.113,0.058,72.139,4
463r5bsN1VqGXtaMctn4Rr,"0I6yADrmeyvw66g7yjkqIF","It's Been So Long","It's Been So Long","The Living Tombstone",2014-12-04,174394,70,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"fnaf",0.564,0.647,10,-6.759,0,0.0407,0.114,0,0.17,0.458,95.923,4
5ZbwPEUqw1hK6rp0ppD8lR,"0I6yADrmeyvw66g7yjkqIF","Five Nights at Freddy's","Five Nights at Freddy's","The Living Tombstone",2014-09-19,165831,61,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"fnaf",0.491,0.771,9,-5.037,1,0.041,0.00149,0.000262,0.232,0.242,103.005,4
0uTKHBcNa7VGa6VkBPYCNi,"1yH2ZjYHWeStR8K6Z7xYoL","Zzz","Roblox High School (Original Game Soundtrack)","Kyle Allen Music",2017-01-02,111096,31,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"antiviral pop,fnaf,otacore",0.151,0.0207,2,-18.831,0,0.043,0.897,0.518,0.182,0.0328,140.537,5
7EXlsBtrBIglvalTMnQzSz,"1yH2ZjYHWeStR8K6Z7xYoL","Homework Tonight","Roblox High School (Original Game Soundtrack)","Kyle Allen Music",2017-01-02,120000,15,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"antiviral pop,fnaf,otacore",0.196,0.012,4,-31.76,1,0.053,0.977,0.129,0.104,0.495,88.224,1
02aomrGtwjCG79ANWZXI8u,"1yH2ZjYHWeStR8K6Z7xYoL","Another Day Another Test","Roblox High School (Original Game Soundtrack)","Kyle Allen Music",2017-01-02,120000,15,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"antiviral pop,fnaf,otacore",0.94,0.0325,7,-17.581,1,0.149,0.916,0.000245,0.0736,0.608,102.096,3
